ACO	37	5	115.000000	0.300000	0.300000	1.500000		135376.599951	0.000000	135376.599951	0.847000
PSO	37	5	115.000000	0.300000	0.300000	1.500000		136353.974951	977.375000	135376.599951	0.101000
GA	37	5	115.000000	0.300000	0.300000	1.500000		137409.539951	2032.940000	135376.599951	0.154000
Greedy	37	5	115.000000	0.300000	0.300000	1.500000		135376.599951	0.000000	135376.599951	0.000000
DFS	38	5	115.000000	0.300000	0.300000	2.000000		134586.119932	0.000000	134586.119932	1.527000
ACO	38	5	115.000000	0.300000	0.300000	2.000000		134586.129268	0.000000	134586.129268	0.822000
PSO	38	5	115.000000	0.300000	0.300000	2.000000		135758.969932	1172.850000	134586.119932	0.079000
GA	38	5	115.000000	0.300000	0.300000	2.000000		138261.049932	3674.930000	134586.119932	0.106000
Greedy	38	5	115.000000	0.300000	0.300000	2.000000		134586.119932	0.000000	134586.119932	0.001000
DFS	39	5	115.000000	0.300000	0.300000	2.500000		76323.440422	0.000000	76323.440422	0.056000
ACO	39	5	115.000000	0.300000	0.300000	2.500000		76323.441005	0.000000	76323.441005	0.530000
PSO	39	5	115.000000	0.300000	0.300000	2.500000		76753.485422	430.045000	76323.440422	0.125000
GA	39	5	115.000000	0.300000	0.300000	2.500000		77339.910422	1016.470000	76323.440422	0.090000
Greedy	39	5	115.000000	0.300000	0.300000	2.500000		76323.440422	0.000000	76323.440422	0.015000
DFS	40	5	115.000000	0.300000	0.300000	3.000000		121116.600879	0.000000	121116.600879	0.860000
ACO	40	5	115.000000	0.300000	0.300000	3.000000		121200.919014	0.000000	121200.919014	0.648000
PSO	40	5	115.000000	0.300000	0.300000	3.000000		122172.165879	1055.565000	121116.600879	0.138000
GA	40	5	115.000000	0.300000	0.300000	3.000000		123110.445879	1993.845000	121116.600879	0.122000
Greedy	40	5	115.000000	0.300000	0.300000	3.000000		121116.600879	0.000000	121116.600879	0.001000
DFS	41	5	115.000000	0.400000	0.050000	1.000000		61266.955840	0.000000	61266.955840	0.044000
ACO	41	5	115.000000	0.400000	0.050000	1.000000		61266.959467	0.000000	61266.959467	0.653000
PSO	41	5	115.000000	0.400000	0.050000	1.000000		61970.665840	703.710000	61266.955840	0.154000
GA	41	5	115.000000	0.400000	0.050000	1.000000		63065.325840	1798.370000	61266.955840	0.106000
Greedy	41	5	115.000000	0.400000	0.050000	1.000000		61266.955840	0.000000	61266.955840	0.001000
DFS	42	5	115.000000	0.400000	0.050000	1.500000		87701.628259	0.000000	87701.628259	0.563000
ACO	42	5	115.000000	0.400000	0.050000	1.500000		87743.780242	0.000000	87743.780242	0.777000
PSO	42	5	115.000000	0.400000	0.050000	1.500000		88561.718259	860.090000	87701.628259	0.075000
GA	42	5	115.000000	0.400000	0.050000	1.500000		90125.518259	2423.890000	87701.628259	0.105000
Greedy	42	5	115.000000	0.400000	0.050000	1.500000		87701.628259	0.000000	87701.628259	0.000000
DFS	43	5	115.000000	0.400000	0.050000	2.000000		32852.218091	0.000000	32852.218091	0.152000
ACO	43	5	115.000000	0.400000	0.050000	2.000000		32852.451156	0.000000	32852.451156	0.837000
PSO	43	5	115.000000	0.400000	0.050000	2.000000		33595.023091	742.805000	32852.218091	0.065000
GA	43	5	115.000000	0.400000	0.050000	2.000000		34728.778091	1876.560000	32852.218091	0.100000
Greedy	43	5	115.000000	0.400000	0.050000	2.000000		32852.218091	0.000000	32852.218091	0.000000
DFS	44	5	115.000000	0.400000	0.050000	2.500000		13363.798113	0.000000	13363.798113	0.235000
ACO	44	5	115.000000	0.400000	0.050000	2.500000		13363.872635	0.000000	13363.872635	0.426000
PSO	44	5	115.000000	0.400000	0.050000	2.500000		13520.178999	156.380000	13363.798999	0.137000
GA	44	5	115.000000	0.400000	0.050000	2.500000		14067.508999	703.710000	13363.798999	0.131000
